probe_name,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
AT1G66580,1.3014965348070404,1.2827914966526361,1.5776752845294726,1.3500077691065886,1.284804597840595,1.1245545491529692,1.2636224321074032,1.0151634808768273
AT3G02360,-0.6039219696200684,-0.5977997103673481,-0.44594511776225176,-0.47734108010427895,-0.39260311544502535,-0.5200071300773632,-0.477959944904338,-0.5244314931992434
AT1G72020,0.030252098187677424,0.009477322105937809,0.06788934364736693,0.1089285019481163,0.12857066985093998,0.03359925251962983,0.1262866521028457,0.047165758417142226
AT1G30380,1.289042440490392,0.5512348246264636,1.0086619750503203,0.8817794756466449,1.0066262739473177,1.2805531800607446,1.7096791874707322,0.8753518800060951
AT1G30360,-0.4677958224380989,-0.5022978010286464,-0.6711746031009725,-0.7775105898054778,-0.6378725141002469,-0.7774474936519438,-0.6834635526439541,-0.7515018361328486
AT3G12290,-0.4533722434388178,-0.5215721877767517,-0.46667430826415396,-0.5240025626916723,-0.3080884475591932,-0.4201485216898722,-0.31559902124940964,-0.3063155151623945
AT3G12260,-0.4131136594850013,0.0607418368595786,-0.4357884083759328,0.05368337180315264,-0.4103524589995237,-0.28156425785454925,-0.4185687174630798,-0.16496005827498014
AT3G12120,1.4620095364416097,1.141111369063266,0.8391459014330446,0.6872598234773454,1.4103133011957139,1.0600117900732493,1.5117706842885938,1.174180650595085
AT3G12490,-0.3320751573966714,-0.298912865863745,-0.43519444876269775,-0.536393993752225,-0.32507981202951364,-0.36589607042569255,-0.3160348059371338,-0.2340630535816716
AT3G12390,0.6936208801144498,0.5708438361445013,0.7267093466476546,0.5878056814757223,0.5927696939862023,0.5329531838524431,0.5670517362580961,0.6509987236618505
AT1G50920,-0.6341593521004889,-0.5657426574078261,-0.568122610204696,-0.5919618174143906,-0.6220812831798747,-0.5127612920297343,-0.6500948965553645,-0.5312244596726446
AT1G50900,-0.5801143753682432,-0.8270176777710295,-0.6205692440533486,-0.7822864538600658,-0.8135973317821492,-0.6630363197738366,-0.6650360858487628,-0.6896858412248968
AT1G56340,-0.1741109006455093,0.00439102560296567,-0.09550894595358804,0.04226002129420582,-0.12055178914885246,0.009669720143846811,-0.2997240076251739,0.12367926260390782
AT1G56200,-0.6990944206072922,-0.774682363753605,-0.6919631895641984,-0.7362703583070762,-0.6169649243616742,-0.6485446436785788,-0.44409324917263526,-0.7070387828524037
AT1G56330,0.29758068084503464,0.26298904780671023,0.35055472358591455,0.2881524814020467,0.2685441407291194,0.16767770109844388,0.3539530239610025,0.2179779881028512
AT1G56280,-0.45146068477626256,-0.2578878690700351,-0.4936400747050241,-0.40292795503752293,-0.12863689938008302,-0.18067052974596834,-0.18480135997678526,-0.033732296857000514
AT1G51710,-0.49554238605518974,-0.6631853904121355,-0.45051860678416145,-0.6390105322224263,-0.49183521054864443,-0.6540246892608191,-0.4983795702719824,-0.6426908640770933
AT1G51650,-0.5253163603749906,-0.21063885155558268,-0.4859185997329688,-0.06164729124480304,-0.4438298685507128,-0.043669390189959315,-0.6139870224296519,-0.19102034783657426
AT1G30120,-0.6426744770518718,-0.7558764516834052,-0.6857860095865541,-0.7640220007864388,-0.7601598063476095,-0.7740985769072413,-0.7444111539699414,-0.7994848811313288
AT1G48830,0.9500593709972492,1.1420483184190766,0.9124405177062466,1.0803005274292485,0.7719685824705863,1.0360213683021082,0.8863574024490958,0.974529190517754
AT1G48630,1.101420061459584,1.5504243876445551,1.3284498308160566,1.8021013867064377,1.1578431012408024,1.452504832552376,0.9990388717034747,1.2358731370217022
AT1G13560,-0.39840045038533317,-0.31229785666104026,-0.5608169069619051,-0.4169328536840849,-0.5783711559922843,-0.49126733546828044,-0.613239962964982,-0.5241227219959069
AT1G16870,-0.6758081605361638,-0.7602265736925262,-0.7706034423565155,-0.7577617465527221,-0.7764563566574337,-0.8108148823082517,-0.7527533179920888,-0.7682989895943501
AT1G16920,-0.21854015804490107,-0.32012807627745804,-0.24999784135601752,-0.33490416161136427,-0.3706848869275487,-0.35536220502871946,-0.2252048260243498,-0.3459617376707911
AT1G18070,-0.7293897291077901,-0.6880145483411182,-0.7674554564063698,-0.707550635276108,-0.7650235054710841,-0.772150116255778,-0.7909778606010327,-0.7947298045999478
AT1G18250,0.5757993552769493,0.7983217547445343,0.6654127145618003,0.9754896730420742,0.641343520297267,0.9110763290270281,0.5979924490865083,0.8136593935794778
AT1G18210,-0.6101200537683539,-0.6568944447374068,-0.6275185715281983,-0.6401076901809127,-0.6054689082516431,-0.6090274260910898,-0.6035904448796622,-0.562101580006287
AT1G18080,3.2518077047941607,2.6445135354154696,3.155944768817576,2.803742064101107,2.928734901575026,2.596373013752013,2.962746929543738,2.650045248302518
AT1G20693,-0.3192735069595585,-0.37119181616913943,-0.568835361740578,-0.6863174018442234,-0.6338299589846316,-0.6171257156737341,-0.6405076334254339,-0.5962516750952954
AT1G20696,-0.03595734276082957,0.04688837138437813,-0.4357290124146093,-0.43984409340541913,-0.5678857786611572,-0.5087425919360914,-0.4456496230573642,-0.4649004051959812
AT1G13710,0.6585756379676022,0.5292834397188995,0.5298711308215679,0.3483670917119193,0.6837903490112278,0.25280107580924427,0.503115897073429,0.44165184779975597
AT1G07070,-0.767157494198277,-0.7588211496588103,-0.7913920288197412,-0.6951592042155553,-0.8662768781325109,-0.6982303902908913,-0.8492484988452863,-0.7518723615768524
AT1G07140,0.014959628887234837,-0.07645431881269768,0.12003899768940181,0.05652307475452934,0.17884994910140511,0.007234144329517762,0.0018389962799154988,-0.015576550100818804
AT1G34130,-0.6281929720325132,-0.6963132426354414,-0.6338145434284895,-0.6853493212926178,-0.6864463404113119,-0.7474899111356964,-0.7135326960969182,-0.7377306404640442
AT1G34030,-0.19797642091741208,0.22189712605901368,-0.0849958607993281,0.30241553486237016,-0.17436830412548107,0.1707221708663552,-0.20279304208425233,0.2192748271568641
AT1G29910;AT1G29920;AT1G29930,1.3309229530063769,2.1860106756541207,1.308017620120772,2.180491804977375,1.667836695045144,2.764184187359285,1.4630250542188818,2.205785240942073
AT1G29900,-0.5186548680660857,-0.6071022789714684,-0.5472746277801467,-0.7307200298112037,-0.6599170724650866,-0.6733875169847351,-0.5963688700545197,-0.6891300530588913
AT1G22300,0.37242109878507906,0.5019111335384306,0.3572070712541467,0.5364328735371814,0.4843155200250856,0.46974999147060414,0.4641442949998151,0.5163744790071703
AT1G20330,-0.006994332722112645,-0.27870152975982915,-0.04508177478993451,-0.18123750871982391,0.1439197463055416,-0.0641282270303234,0.10455967267202894,0.08323023496683646
AT1G20340,0.241044885249459,-0.16272058450126572,0.2751218527050666,0.007280044029520821,0.327919168989719,0.20165398370833423,0.6707684919364361,-0.003657981652032917
AT1G17880,0.7885616270213639,1.115278336824486,0.9242603140096233,1.3896345330189812,0.8403761948176389,1.0242088256026123,0.7640886700647864,1.0751886028054278
AT2G40590;AT2G40510,-0.5525415898113846,-0.2634426402509126,-0.5088454408038406,-0.31083122522810325,-0.6926996678557793,-0.3456807911667614,-0.5267678299294393,-0.3601034587835993
AT2G33340,-0.5112982635162516,-0.3298321946054971,-0.4832457814734112,-0.4088009770505973,-0.4754123303914573,-0.3335029120951162,-0.5036089865246718,-0.2940264212696048
AT2G33410,-0.6394885459476128,-0.6631853904121355,-0.6503860166377468,-0.7144562765442283,-0.6376830193292025,-0.714244301270105,-0.7073694555133914,-0.7065447489270655
AT2G33450,-0.3990955626262624,-0.5817377214105939,-0.4676246436453301,-0.5489145022196582,-0.5486836418619845,-0.4966864916551625,-0.4051216470990212,-0.5667949022970007
AT2G33470,-0.7598588156685204,-0.8258799535532594,-0.7055648647072803,-0.7784786703570835,-0.7393153815327181,-0.7459067868563826,-0.8219185734294451,-0.7468702680828023
AT2G33370,0.693910510214837,1.0185717783140278,0.6392190956181358,0.8523498268778326,0.668314942709263,0.9107718820502368,0.6101944203427836,1.055921279717235
AT2G33620,-0.5217249471301898,-0.6566936698754473,-0.6556128612342149,-0.6472069475593544,-0.6104589372224807,-0.7018837540123849,-0.5816144456272888,-0.6477547118118107
AT4G10270,-0.6587779106333983,-0.7527979038000274,-0.426819618216084,-0.45397806945886204,-0.19287562676415732,-0.4015163667102549,-0.28465830842099726,-0.3400333305667318
AT1G19850,-0.6903475915755998,-0.6041575809960634,-0.7593776056663736,-0.8019062197059407,-0.7786671289862858,-0.7105909375486114,-0.723929273646908,-0.6749883319460832
AT1G16740,-0.46084470002880684,-0.4871727614277028,-0.47896927225811897,-0.5089650447900642,-0.6123538849329253,-0.5653697296192418,-0.5412732345351134,-0.593349225783933
AT1G18540,1.8949486105003501,2.248585507631476,1.936248703039456,1.9624155260523375,1.8129896896652058,1.7311955951069773,1.824601835119121,1.6219606496735655
AT1G25490,-0.7546454738615513,-0.7259609972514504,-0.7931739076594463,-0.7813183733084602,-0.8034277790694294,-0.7535179612761609,-0.83785584200907,-0.7226626057412268
AT1G31970,-0.5089232966930769,-0.49774690415756606,-0.5747749578729282,-0.5256805689811221,-0.5325134213995234,-0.4950424779804905,-0.5154374280486121,-0.47972142295612946
AT1G32050,0.08765678408441431,0.3787022932493278,0.01769975632900747,0.022188484524248268,0.07292237208754827,0.22089503264153368,0.148324906310608,0.3543931057368828
AT4G00100,1.9512527020156163,1.8709949172397768,1.9452174931993051,1.8810322210140205,1.952836830696022,1.8249652639586456,1.831138605434983,1.7752964292504325
AT4G00430,1.7488012618449849,1.393619220454241,1.456982691120116,1.2000843610145904,1.6529297730563124,1.2462724504740632,1.8020032863128561,1.5828084610905067
AT4G00585,-0.7560356983434097,-0.9003005023862211,-0.6579293037258315,-0.838112432335993,-0.6608645463203089,-0.7808572997920044,-0.7101709285059036,-0.8120827462274549
AT4G00810,0.513818513794095,0.2995300726833262,0.4471919526592527,0.4745402569378587,0.39032611358703023,0.365507346617321,0.4941511834973899,0.428436440296957
AT4G00860,-0.018058202556902457,-0.21572514805855497,-0.006474399929658138,-0.08546207281430264,0.0019249978695546508,-0.06449356340247271,0.08831112931545831,-0.021751974167547258
AT4G01310,-0.373550187772114,-0.3783527862456924,-0.40941660154829784,-0.3460048186031094,-0.5337767198731531,-0.3760645994505164,-0.3762353477984512,-0.5372763752580387
AT4G01370,-0.7199477878351684,-0.7303111192605712,-0.6821628559458205,-0.6824450796378008,-0.6624436694123461,-0.682764483869902,-0.6489743073583596,-0.69166197692625
AT4G01150,0.36297915751245724,0.15758224527801,0.3085023829688748,0.24510516620731426,0.2891359058492848,0.13564987914001694,0.3454863500280768,-0.0284214321596141
AT4G01320,-0.6368239490240508,-0.5420512236966134,-0.6253209209592288,-0.5989965360893919,-0.6388199879554692,-0.6171866050690923,-0.6706390318337871,-0.6388621011557217
AT4G01850,0.20258200791804312,0.09915676044781607,0.5071224776346667,0.18405155275271656,0.2900833797045071,0.26193448511297823,0.44895408588486,0.1382532634013869
AT4G02080,-0.5872392758377675,-0.6096454272229545,-0.5633709332988158,-0.5700831969481024,-0.5297973296812194,-0.5523393990125813,-0.5416467642674483,-0.5214672896472138
AT4G02150,-0.6744179360543054,-0.7436291851038801,-0.6619682290958298,-0.7310427233284055,-0.6275134666164827,-0.630825829629335,-0.6804130598298852,-0.6577588987999108
AT4G02060,-0.6014890767768162,-0.640765530826666,-0.6964772826247845,-0.8117161026288782,-0.7406418449300295,-0.8200700704027021,-0.7728616685827874,-0.8638945541473065
AT4G02290,-0.6492780433406992,-0.7237524737698966,-0.5862977743696877,-0.8019707584093811,-0.6512003129970411,-0.7698363192321654,-0.7235557439145729,-0.7548365651288821
AT4G02230,0.7012091887445935,0.6271946474011142,0.6238949375966721,0.6560230910122022,0.6797477938956125,0.7425953720708158,0.629057671825699,0.8437337087844455
AT4G02450,-0.4255677538016496,-0.36543627012630236,-0.3143236674693705,-0.2478414506702941,-0.446419630421654,-0.3725330145197393,-0.44415550412802435,-0.39270969785592547
AT4G02510,-0.6915640379972259,-0.756813401039216,-0.7191071438890388,-0.7687978648410267,-0.731546095919895,-0.7691056464878667,-0.7429792899959907,-0.7624940909716252
AT4G02500,-0.7062772470968941,-0.7275671961471258,-0.7587836460531385,-0.7859651599561674,-0.7642023614632247,-0.7711149965346882,-0.7449091936130546,-0.7710161761837107
AT4G02620,-0.6827013569253785,-0.7669859940451602,-0.582318244961013,-0.6671494069224311,-0.5865194311471964,-0.6260764567913932,-0.6148585918051002,-0.6294754565742945
AT4G02570,-0.7059296909764294,-0.7157214792915194,-0.7383514353578536,-0.8044877678435558,-0.7040061891947659,-0.787494243886051,-0.7545587116983743,-0.8081304748247486
AT4G02580,-0.1271328983627105,-0.17797947401018227,-0.09711263690932263,-0.14787099904114837,-0.18624330977760095,-0.23181762184687837,-0.16805477697710125,-0.19361402594460023
AT4G02930,-0.36231253987709194,-0.277429955634086,-0.33386493874480283,-0.26552505541295773,-0.42033251694119894,-0.3494559336789715,-0.4955158423240811,-0.448597285659818
AT4G02770,-0.5283864394390947,-0.4468839391278441,-0.5985927383636527,-0.5065771127627703,-0.5760340538160692,-0.3684534250307381,-0.46164914659237816,-0.49855646635965123
AT4G02890,0.0009415320284956872,0.3012031965329881,0.30274097472049516,0.39631934836812044,0.47660939933594404,0.32787770028593705,0.30377552991733986,0.452520594157198
AT4G03210,2.116979045457154,2.377215269193483,1.707099084253384,1.896844203356913,2.428342376170271,2.111815205491249,2.047910360100037,2.60292676267338
AT4G03280,-0.2652864562473902,-0.4193108580854158,-0.15751832957532438,-0.3566537046707718,-0.1376694834665359,-0.12526117996998246,-0.02704730302065464,-0.21393117112413676
AT4G03520,-0.18123580111503362,-0.30781388474394633,-0.2728058905042425,-0.49844523612928265,-0.2240790990628129,-0.35286573981903224,-0.14744838674328947,-0.40901281739208867
AT4G04640,-0.2586828899585627,-0.47981101648919045,-0.39480519506271616,-0.45584969185863305,-0.26305185697429145,-0.314870757115499,-0.17602341126691368,-0.5073873227750729
AT4G05050,-0.13767543401680335,0.058399463470051934,0.1436191943348324,0.42439368436468494,0.14436190077131222,0.21431897794284513,-0.004261989348222261,0.223782886725576
AT4G05180,-0.035899416740752185,-0.21324892476105534,-0.3272719870378941,-0.37149760646205876,-0.08606374081875956,0.1497762188631253,0.1290258701399685,-0.1112338688944426
AT4G05320,1.3682852359563216,1.8228758753235,1.4554383961257047,1.9695147834307791,1.6529929379799941,1.934870622580244,1.4167696223647361,1.930608344528653
AT4G08980,-0.7203532699757105,-0.7442315096897583,-0.6876272843875826,-0.7123264993306958,-0.5735074568688097,-0.6510411088882659,-0.6086330962661842,-0.5861239796258607
AT4G09000;AT1G35160,1.823062419584255,2.3408750191788266,1.7789681974548217,2.097882264573691,1.7406026871262192,1.677308480214947,1.5869124154433094,1.547670298150822
AT4G09320,4.760722601791235,3.7620933420356377,4.743183043265528,3.75310639170907,4.086105798190948,4.22741724721282,4.4916041239907205,3.7064132891570876
AT4G09800,0.900590549851121,1.3258242420659405,0.899967365828311,1.2222856749980804,0.9529992537417336,1.1593832832978743,0.8542961004236785,1.0765471961001083
AT4G10060,-0.7739348385473368,-0.8372571957309604,-0.7394205626616767,-0.7595688302490526,-0.722892501375531,-0.6565820438658646,-0.6956655239002294,-0.7048773844290488
255020_at,-0.28637152755557604,-0.24610907716841515,-0.23782166928469956,-0.29734263620906415,-0.2773902946499895,-0.38282332233527944,-0.3261823636655668,-0.437728539302376
AT4G10340,2.6291029889617468,2.3810299915707125,2.2705885693294503,2.250838991727387,2.796214891691262,3.3073784833500213,2.9021728579500854,2.8893429308882457
AT4G10450,-0.02721051372913711,0.21547233047631204,0.02120411804709416,0.2718887281350712,-0.007170751140579815,0.09180951448209405,-0.0708747916146231,0.1105256093417761
AT4G10480,0.830905547697968,0.9127634260614088,0.748032496762792,0.902238244637245,0.5634611693979914,0.6119876190274206,0.6284973772271966,0.5570705236069106
AT4G10610,-0.5594347862005993,-0.6891522725588883,-0.5910494512755678,-0.690512417567848,-0.45159915416353597,-0.4737311896051113,-0.37162848109965335,-0.5107838060117735
AT4G10840,-0.690637221675987,-0.844351240853527,-0.7122172123755126,-0.8563123467061796,-0.6726132221250658,-0.7546748597879671,-0.6662189300011568,-0.7217980463718848
AT4G11010,-0.3646875067002667,-0.19437608773686899,-0.2521360959636637,0.028448738757964834,-0.2576828384613649,-0.04099025679419744,-0.238153856745295,-0.07381079905006824
AT4G11150,-0.12435244939899356,-0.015084136007098877,0.016214857295919913,0.15287935899101407,0.19129343906665833,0.10751897848451626,0.034647357770002524,0.13028696635530715
AT4G11420,-0.5371332684707872,-0.6623822909642978,-0.5742997901823402,-0.7211683017020276,-0.6194283563852521,-0.7423752019256054,-0.5986723034039186,-0.7490934207468246
AT4G12420,-0.1823943215165823,-0.11112144497769239,-0.247087439251166,-0.5033501775907513,-0.15851390828142725,-0.33191978781580234,-0.4038142930358489,-0.29680536209963265
AT4G12650,-0.34041650428782183,-0.538771900951276,-0.46679310018680104,-0.5358776841247019,-0.5248704656340631,-0.587777027111069,-0.5450707868138521,-0.5713647161063796
AT4G12590,-0.5780290386454555,-0.6047599055819418,-0.6274591755668748,-0.6737323546733497,-0.6155752960406813,-0.6845302763352904,-0.6287414468568827,-0.6362684230476957
AT4G12600,0.37711310641135115,0.0808193230555215,0.4795627515805615,0.17043388632679682,0.2769450755787576,0.1512375643517228,0.37007705740679486,0.08014252293347222
AT4G12800,0.3193029383740723,0.24639165921806397,0.1323933576446904,0.1944422840066174,0.21561193468403156,0.3217278713547563,0.44640163271390454,0.08495935370552025
AT4G13170,0.045139085347577816,-0.2829178018609771,-0.011463660680832117,-0.23209400703084188,-0.17721072569114807,-0.3573106656801827,-0.13001699923432478,-0.3884486552498829
AT4G13430,-0.3362458308422467,-0.2246261669387563,-0.3016129317461411,-0.26481512967511367,-0.32684842989259527,-0.28856653832074525,-0.29306272739853384,-0.25604756325922484
AT4G13520,-0.4067417972764836,-0.481283365476893,-0.4534884048503366,-0.4835367956345552,-0.4799602048965245,-0.4241672217835151,-0.472481508830092,-0.446188870273794
AT4G13780,-0.6178242144386525,-0.784788031805563,-0.7554574722190223,-0.7953232719550223,-0.7462003582140004,-0.7935222940265154,-0.7073694555133914,-0.7820701852631545
AT4G13930;AT4G13890,-0.16704392619606234,-0.7287718453188823,0.41927585083720664,-0.6861237857339023,0.05466770914359792,-0.7472463535542634,0.0932915257465911,-0.7300113603806336
AT4G13850,1.3914556439872952,1.4618826735204469,1.2774287000391684,1.3853104398884752,1.1183018590161902,1.0163540936014013,1.1023198426940906,1.1482438695148256
AT4G18030,-0.5663279825898139,-0.6992579406108463,-0.6211632036665836,-0.6555969790066034,-0.5085107504005576,-0.6291209265593045,-0.5192972352827401,-0.5680917413510136
AT4G18040,-0.3952145192810743,-0.27843382994388316,-0.35922701422993836,-0.28159519256961196,-0.41439501411513907,-0.47403563658190245,-0.44160305095706887,-0.3863490110671952
AT5G46430;AT4G18100,2.365539597609423,2.807944273050445,2.5375734154785934,2.8174888079339078,2.487654239507189,2.6201198779417214,2.4187008743978717,2.6820956992088387
AT4G18480,-0.5482550643256545,-0.5526922913804633,-0.5037373881300194,-0.5321989780286004,-0.6003525494334424,-0.5516696156636409,-0.5818634654488455,-0.6553504834138866
AT5G45775;AT4G18730,1.8204557486807704,2.56949066199663,2.071790286779688,2.818521427188954,2.2077704626745116,2.31707335724383,2.037513782550047,2.211404876842796
AT4G19210,-0.561809753023774,-0.45270641012466756,-0.5852880430271882,-0.5852497922565912,-0.5985839315703607,-0.5650043932470924,-0.6059561331844504,-0.5514798506115142
AT4G19410,-0.5426362403781435,-0.4774686430996638,-0.4904326927935549,-0.3528459211677894,-0.3301961708477143,-0.19924179533022734,-0.20603029976448867,-0.045589111065119176
AT4G20150,0.22268233688491257,0.060541061997619355,0.2801705094175643,0.08814703944031464,0.32450826311091857,0.09412331150570649,0.3848937367894147,0.07816638723211895
AT4G20440,-0.6203150333019822,-0.7812410092442799,-0.7169094933200694,-0.8352081906811759,-0.7393785464563997,-0.8012552472370101,-0.7209410357882281,-0.8075129324180758
AT4G20360,1.0601767351644513,0.7439786921075153,1.2871696376962225,0.7656743481574049,0.7830856090385283,0.625261507215514,0.9549623632879498,0.44615990736846756
AT4G20850,-0.7378469280390956,-0.7466408080332716,-0.6907752703377283,-0.7638283846761176,-0.6183545526826668,-0.7264830697371083,-0.7044434726101008,-0.7081503591844148
AT4G20980,-0.7896907160083988,-0.6825936270682137,-0.7788594809804823,-0.6676657165499541,-0.8224404210975577,-0.7254479500160185,-0.7475239017393993,-0.7598386586229321
AT4G20890,-0.4603812918681874,-0.5013608516728358,-0.4827112178214996,-0.6552742854894016,-0.6355354119240317,-0.6078705275792837,-0.4120942021026071,-0.6344157958276773
AT4G21150,-0.37053803472808744,-0.39976877152136486,-0.37205654187581483,-0.4198370953389019,-0.4280386376303406,-0.44212959341419183,-0.41022655344093234,-0.48101826201014236
AT4G21105,-0.8304706341429121,-0.6993248655648328,-0.7738108242679845,-0.47430776104258116,-0.7611704451265133,-0.4254458990860378,-0.8049852255635936,-0.4962098052142945
AT4G21280,-0.3120327544498792,-0.26852893675388473,-0.21204382207029962,-0.26972007113658236,0.00855731485611099,0.004615900329113923,-0.14053808669509266,-0.16786250758634255
AT4G21110,-0.43425665681326464,-0.5562393139417464,-0.40151693869227206,-0.4981225426120808,-0.4363132426326157,-0.44645274048462585,-0.34716228363171364,-0.48805824544621285
AT4G21750,-0.6020104109575132,-0.6779088802891603,-0.709544394115955,-0.7591815980284105,-0.7410839993957999,-0.7318413365286323,-0.6248816396227548,-0.6854865528595215
AT4G21960,3.4524634383423916,3.2206035393310577,2.78935289552892,2.837431267296984,4.125710205339241,4.022402653041673,3.9206016731613484,4.274058269370768
AT4G22010,-0.5670810208508206,-0.687144523939294,-0.5991273020155642,-0.6512728858760981,-0.553926330527548,-0.5685968675732278,-0.5902056294709929,-0.4455713278671211
AT4G22310,-0.6518267882241062,-0.5507514677148554,-0.5387810053108859,-0.3982166296863752,-0.5436936128911469,-0.4245934475510227,-0.5876531763000373,-0.3993791558479922
AT4G22490,2.7607688325977544,2.804464175443148,1.910114480057115,1.4737284636017935,1.4787840784664477,1.3759668625870851,1.6013555650935944,1.004665259963389
AT4G22670,-0.06949650838566382,-0.14378082252309296,0.010809824815481255,-0.05248279535626946,-0.05397595958856306,-0.11466642517765119,-0.01733552997994579,-0.11561841998181975
AT4G22870;AT4G22880,-0.6934176706397037,-0.683062101746119,-0.8781101323520546,-0.6722479644942211,-0.791110618951539,-0.6479357497249965,-0.7163341690894304,-0.5603107070269358
AT4G23100,-0.7816389992176355,-0.8013184954402227,-0.6376158849531938,-0.6637933943435315,-0.6035107956175169,-0.6323480645132906,-0.6093801557308541,-0.5458602147107912
AT4G23820,-0.8479063661862198,-0.9177009904227049,-0.7941242430406225,-0.893422101184397,-0.6611172060150348,-0.6926894553132927,-0.6782341363912646,-0.6021183279586875
AT4G23650,-0.8270529989583436,-0.7973029982010341,-0.6994470806909596,-0.708776870641475,-0.7863732496754273,-0.720759466573435,-0.8411553546446955,-0.7413123864227467
AT4G23630,0.6547525206424917,0.6342886925236806,0.7072868672948694,0.5534710912454412,0.7249738792515584,0.37908568178220525,0.37935304575977974,0.5906030762892461
AT4G23600,-0.921240707604251,-0.878081417662711,-0.8531044326348601,-0.8923249432259106,-0.8289464082367509,-0.6307040508386185,-0.5949992610359581,-0.5491949437068245
AT4G23800,-0.4809450289956764,-0.24048738103355122,-0.5500068420010279,-0.412156989629497,-0.591635789965397,-0.3914087270807894,-0.6302978207416117,-0.28723345479620355
AT4G23850,-0.5757119978423582,-0.6238335174680875,-0.5198930896100121,-0.5307145878494718,-0.38893954987149904,-0.5568452142690901,-0.48879230714205185,-0.5302363918219681
AT4G24280,-0.7481577596128787,-0.7362674401653677,-0.7021792949118407,-0.7648610039311637,-0.8267988008315803,-0.7401831836927093,-0.8135764094072978,-0.7664463623743315
AT4G24220,-0.7592216294476686,-0.9506280677840513,-0.7033672141383107,-0.9038773711417383,-0.5856982871393371,-0.8203136279841349,-0.5721516924081366,-0.8877316910448784
AT4G24190,1.1467182091601371,0.9082794541443147,1.4006159238241118,0.9444465566872524,1.414292691387647,0.8490909245523536,1.437438267553937,1.0703100177927125
AT4G24690,-0.6857714359894824,-0.8473628637829184,-0.6833507751722906,-0.9010376681903617,-0.5966258189362347,-0.811667333843267,-0.656942941648172,-0.7851578972965187
AT4G24770,-0.5678340591118272,-0.5871586426834985,-0.41345552691829596,-0.55943431088044,-0.7064696212183439,-0.6466570724224738,-0.6070144674260659,-0.7230331311852305
AT4G24830,-0.2930909458845585,-0.40130804546305376,-0.3611276849922905,-0.4484922796664299,-0.4781284221097613,-0.459665739277361,-0.414771165184341,-0.4795979144747949
AT4G24920,-0.4144459579467824,-0.3624915721508975,-0.37063103880405085,-0.16645814563197725,-0.41925871323861374,-0.27906779264486203,-0.43182902296097075,-0.3006341250210043
AT4G24940,-0.776367731390589,-0.7327204176040845,-0.760981296622108,-0.73523773905203,-0.7652130002421286,-0.7527263991365037,-0.7999425741770718,-0.7193896309858607
AT4G24960,-0.6168394720973361,-0.4493601624253437,-0.798697732062532,-0.6888989499818385,-0.8289464082367509,-0.6800244610787818,-0.7469636071408969,-0.6687511536386874
AT4G24820,-0.17480601288643852,-0.032417699089596304,-0.25136394846645804,-0.11289102177646337,-0.24037564937263703,-0.16806642490681561,-0.2948681211048195,-0.1261783951359255
AT4G25050,-0.34279147111099667,-0.4205155072571725,-0.33481527412597883,-0.2948901654783298,-0.4711171155811161,-0.3833713268935035,-0.3038328346808584,-0.4851557961348505
AT4G25080,-0.5209719088691831,-0.6215580690325473,-0.4654269930763605,-0.5600796979148438,-0.49442497241958555,-0.4789676776059187,-0.37772946672779095,-0.5497507318728301
AT4G25210,-0.6681619258859426,-0.6709486850745668,-0.7353816372916786,-0.6374616033398571,-0.703374539957951,-0.6837996035909918,-0.7187621123496075,-0.6293519480929599
AT4G25370,-0.6056597502223915,-0.8408711432462301,-0.6585232633390665,-0.8419847545424156,-0.6899204112137939,-0.8323697282650638,-0.7252366277100802,-0.8805064448868061
AT4G25630,1.0867647783799932,0.9278884656623524,0.9072136731097782,0.8116904437103943,0.6004126497516624,0.6221561480522445,0.7298484446007486,0.3838498785351774
AT4G25740,0.01727666969033219,0.14332723007889042,-0.01740325681318235,0.10976750509284133,-0.044122231494250846,0.08718192043486891,-0.005756108277562149,0.06674185270867132
AT4G25890,-0.41826907527189294,-0.5707620289568118,-0.43745149529299093,-0.4867637308065741,-0.5634010690797714,-0.6073225230210596,-0.5136320343423265,-0.5895204628625613
AT4G25880,-0.586370385536606,-0.8029916192898846,-0.7444098234128509,-0.9169787279401351,-0.7202395745809086,-0.8301777100321676,-0.6848331616625155,-0.8613626302799479
AT4G26230,1.0081012431148382,0.813045244621559,1.2354951513447754,0.9510295044381708,1.0608217784660354,0.7550168087238941,1.0122369222459768,0.7367136097080413
AT4G26410,-0.5284443654591722,-0.6896876721907801,-0.5267830211235384,-0.6951592042155553,-0.6103326073751177,-0.6220577566977503,-0.6043375043443321,-0.5900144967878996
AT4G26870,-0.5455904674020925,-0.46020200497115293,-0.5762598569060158,-0.5344578326490136,-0.5580952154905264,-0.4578999468119725,-0.5868438618799783,-0.4390253783563889
AT4G26760,-0.6423848469514846,-0.7256932974355045,-0.7250467400213891,-0.7944197301068568,-0.7606019608133799,-0.7804310740244967,-0.6821561985807817,-0.7590358534942574
AT4G26840,0.2391912526069812,0.07171752931336078,0.23817756476184798,0.10312001863848226,0.13728742931898527,-0.05560371168017174,0.08470034190288694,0.04370752093977435
